X,Y
0.00000,12809.858
0.13342,14677.441
0.26684,19364.176
0.40027,27837.480
0.53369,31539.219
0.66711,28114.088
0.80053,25301.289
0.93395,24197.307
1.06737,26015.385
1.20080,27044.592
1.33422,26249.135
1.46764,25834.938
1.60106,22542.707
1.73448,21983.924
1.86791,22869.857
2.00133,22049.900
2.13475,20683.803
2.26817,18727.137
2.40159,18716.945
2.53502,17932.732
2.66844,17294.240
2.80186,17115.850
2.93528,17981.584
3.06870,17386.209
3.20212,16525.121
3.33555,16842.678
3.46897,15120.936
3.60239,14965.343
