X,Y
0.00000,15184.427
0.13342,20341.430
0.26684,30924.381
0.40027,38771.641
0.53369,32596.818
0.66711,24294.238
0.80053,19107.377
0.93395,17232.518
1.06737,16251.561
1.20080,16645.598
1.33422,16124.320
1.46764,16155.414
1.60106,15478.189
1.73448,16128.552
1.86791,16474.727
2.00133,17119.410
2.13475,16739.213
2.26817,16725.627
2.40159,16656.633
2.53502,17140.424
2.66844,16401.600
2.80186,17031.014
2.93528,16908.689
3.06870,18112.256
3.20212,17231.279
3.33555,17262.711
3.46897,17541.020
3.60239,17416.584
3.73581,17574.502
3.86923,16971.023
4.00266,17633.246
4.13608,17306.523
4.26950,17529.613
4.40292,19343.387
4.53634,19993.381
4.66976,19791.166
4.80319,17755.395
4.93661,15576.131
5.07003,13333.244
5.20345,12912.364
5.33687,11761.207
5.47030,11469.598
