X,Y
0.00000,13105.104
0.13342,13958.956
0.26684,15860.815
0.40027,22357.238
0.53369,34974.777
0.66711,44830.578
0.80053,43630.746
0.93395,34379.113
1.06737,30139.590
1.20080,29210.195
1.33422,25190.777
1.46764,23820.199
1.60106,21684.832
1.73448,23124.176
1.86791,23290.088
2.00133,24381.443
2.13475,25469.512
2.26817,25097.045
2.40159,22472.994
2.53502,19480.203
2.66844,17229.021
2.80186,14470.427
2.93528,15918.974
3.06870,18099.328
3.20212,19790.990
3.33555,21761.709
3.46897,21638.229
3.60239,20559.072
3.73581,18994.295
3.86923,19366.957
4.00266,18848.695
4.13608,19431.543
4.26950,18885.836
4.40292,17998.465
4.53634,16716.111
4.66976,17941.354
4.80319,17759.090
4.93661,15158.283
