X,Y
0.00000,37177.293
0.13342,36642.086
0.26684,34978.715
0.40027,36248.668
0.53369,35300.590
0.66711,35012.164
0.80053,35560.469
0.93395,35918.781
1.06737,35240.949
1.20080,35483.863
1.33422,36288.117
1.46764,36582.781
1.60106,35084.875
1.73448,34918.230
1.86791,35407.742
2.00133,36027.141
2.13475,37352.219
2.26817,36711.664
2.40159,38366.730
2.53502,36786.086
2.66844,36480.355
2.80186,36769.980
2.93528,38375.660
3.06870,39393.910
3.20212,36345.359
3.33555,36794.043
3.46897,35725.453
3.60239,35583.359
3.73581,36674.645
3.86923,35715.188
4.00266,35845.199
4.13608,35198.555
4.26950,36398.031
4.40292,36786.629
4.53634,38229.848
4.66976,44982.676
4.80319,58131.031
4.93661,74537.672
5.07003,77375.102
5.20345,61977.367
5.33687,47528.668
5.47030,41857.277
