X,Y
0.00000,34609.195
0.13342,34829.836
0.26684,35316.465
0.40027,36040.871
0.53369,36610.773
0.66711,36395.414
0.80053,35266.902
0.93395,36112.094
1.06737,36602.016
1.20080,37148.719
1.33422,37054.125
1.46764,37025.984
1.60106,37567.832
1.73448,38190.910
1.86791,37092.211
2.00133,36182.855
2.13475,35800.168
2.26817,36514.648
2.40159,36979.121
2.53502,37797.246
2.66844,35657.742
2.80186,36740.797
2.93528,36932.430
3.06870,36104.402
3.20212,36728.418
3.33555,37192.406
3.46897,37684.820
3.60239,36903.363
3.73581,36634.039
3.86923,37322.156
4.00266,37849.414
4.13608,36770.910
4.26950,38970.355
4.40292,46200.543
4.53634,58625.852
4.66976,80225.688
4.80319,90884.844
4.93661,73236.922
