X,Y
0.00000,34756.699
0.13342,34113.227
0.26684,34989.543
0.40027,35110.219
0.53369,36317.164
0.66711,34153.316
0.80053,35190.516
0.93395,35116.188
1.06737,35434.742
1.20080,37064.176
1.33422,36212.203
1.46764,34457.008
1.60106,35099.492
1.73448,34697.227
1.86791,35488.441
2.00133,36931.102
2.13475,36654.113
2.26817,36672.797
2.40159,35576.473
2.53502,34909.160
2.66844,33697.168
2.80186,35040.496
2.93528,35144.250
3.06870,38604.598
3.20212,47220.801
3.33555,62850.250
3.46897,75935.359
3.60239,67549.102
3.73581,49007.125
3.86923,40795.332
