X,Y
0.00000,13701.931
0.13342,15925.155
0.26684,19958.578
0.40027,24263.014
0.53369,24909.404
0.66711,24541.516
0.80053,24249.051
0.93395,22775.684
1.06737,20967.764
1.20080,20062.768
1.33422,21154.381
1.46764,22339.139
1.60106,23369.949
1.73448,22952.062
1.86791,23675.488
2.00133,21789.479
2.13475,20180.125
2.26817,17230.611
2.40159,16304.395
2.53502,15366.146
2.66844,15869.163
2.80186,16325.562
2.93528,17007.238
3.06870,18537.631
3.20212,20723.490
3.33555,25451.486
3.46897,25516.033
3.60239,23277.645
3.73581,21265.342
3.86923,20330.754
4.00266,20678.697
4.13608,20078.199
