X,Y
0.00000,13687.232
0.13342,14822.909
0.26684,16809.092
0.40027,20567.086
0.53369,26146.936
0.66711,26734.385
0.80053,24966.658
0.93395,22108.730
1.06737,21373.891
1.20080,20390.947
1.33422,20849.871
1.46764,20118.162
1.60106,18985.459
1.73448,18376.436
1.86791,17302.020
2.00133,16852.541
2.13475,15470.575
2.26817,16437.150
2.40159,18738.551
2.53502,21640.113
2.66844,22211.678
2.80186,20845.965
2.93528,19306.141
3.06870,15596.980
3.20212,14558.712
3.33555,14170.925
3.46897,14300.296
3.60239,13944.380
