0.0000	35936.8633
0.1334	34111.4102
0.2668	33970.7148
0.4003	36993.2617
0.5337	45514.1758
0.6671	65707.6406
0.8005	93290.2969
0.9340	90909.3828
1.0674	66673.3828
1.2008	45240.9727
1.3342	36705.3750
1.4676	33728.2891
1.6011	33324.5195
1.7345	32363.8008
1.8679	31407.8223
2.0013	30719.4805
2.1347	30959.9863
2.2682	31550.6699
2.4016	30650.4766
2.5350	31307.6426
2.6684	31720.1035
2.8019	31136.7676
2.9353	30752.4609
3.0687	30085.4004
3.2021	29673.0000
3.3355	30869.9121
3.4690	31497.4336
3.6024	30510.6309
3.7358	31200.7988
3.8692	31207.2266
