X,Y
0.00000,38074.902
0.13342,39189.078
0.26684,38037.934
0.40027,36910.750
0.53369,38704.383
0.66711,40023.422
0.80053,41005.527
0.93395,41528.312
1.06737,41618.371
1.20080,41871.195
1.33422,41349.820
1.46764,42308.855
1.60106,43011.570
1.73448,42824.254
1.86791,41443.645
2.00133,43174.449
2.13475,43805.367
2.26817,43729.867
2.40159,42732.848
2.53502,42317.352
2.66844,43077.785
2.80186,41838.699
2.93528,40204.953
3.06870,41135.418
3.20212,42090.668
3.33555,43172.984
3.46897,41883.219
3.60239,45076.898
3.73581,46415.719
3.86923,57082.184
4.00266,72660.992
4.13608,81984.969
4.26950,65109.883
4.40292,51099.027
4.53634,48906.250
