X,Y
0.00000,35709.188
0.13342,35586.746
0.26684,35189.578
0.40027,35320.828
0.53369,36339.836
0.66711,37605.438
0.80053,36423.738
0.93395,38418.555
1.06737,38187.914
1.20080,37419.977
1.33422,39015.723
1.46764,38445.066
1.60106,37786.707
1.73448,38414.551
1.86791,36785.293
2.00133,37245.738
2.13475,36346.785
2.26817,37838.887
2.40159,36976.465
2.53502,36691.148
2.66844,37160.258
2.80186,37904.117
2.93528,37432.152
3.06870,37306.379
3.20212,37636.289
3.33555,43436.859
3.46897,53023.500
3.60239,67989.039
3.73581,72092.984
3.86923,59766.273
4.00266,51945.875
4.13608,49556.246
