X,Y
0.00000,12502.217
0.13342,13350.605
0.26684,14812.858
0.40027,18730.859
0.53369,19434.096
0.66711,19519.141
0.80053,18238.174
0.93395,17953.924
1.06737,17746.111
1.20080,17547.754
1.33422,17398.709
1.46764,17500.539
1.60106,17169.168
1.73448,17063.811
1.86791,16622.504
2.00133,17025.312
2.13475,17456.393
2.26817,17963.117
2.40159,16980.414
2.53502,16896.672
2.66844,18023.789
2.80186,17492.318
2.93528,17229.395
3.06870,17466.725
3.20212,18192.629
3.33555,18571.361
3.46897,20395.125
3.60239,21241.076
3.73581,20536.119
3.86923,19641.217
4.00266,19885.381
4.13608,19886.389
4.26950,19126.262
4.40292,17554.848
4.53634,16123.025
