X,Y
0.00000,12600.312
0.13342,14032.759
0.26684,18921.521
0.40027,23458.379
0.53369,24338.473
0.66711,23461.906
0.80053,20118.689
0.93395,18552.262
1.06737,18769.457
1.20080,20521.465
1.33422,20069.447
1.46764,19877.678
1.60106,18590.500
1.73448,18688.045
1.86791,18538.525
2.00133,18543.475
2.13475,17919.598
2.26817,17089.773
2.40159,17810.135
2.53502,19409.654
2.66844,19096.605
2.80186,19241.455
2.93528,17778.932
3.06870,17650.258
3.20212,18177.172
3.33555,18996.615
3.46897,18168.648
3.60239,16874.609
3.73581,18482.480
