X,Y
0.00000,13266.377
0.13342,13774.383
0.26684,15164.540
0.40027,17510.947
0.53369,18862.520
0.66711,19486.477
0.80053,18060.490
0.93395,17934.486
1.06737,17223.688
1.20080,16428.393
1.33422,15659.383
1.46764,16442.324
1.60106,16896.904
1.73448,16831.381
1.86791,16525.746
2.00133,18151.857
2.13475,17755.646
2.26817,18005.035
2.40159,18179.129
2.53502,18019.670
2.66844,17749.863
2.80186,18125.500
2.93528,18433.568
3.06870,18732.607
3.20212,17928.291
3.33555,16029.339
3.46897,16482.543
3.60239,15198.279
3.73581,15713.119
3.86923,16537.457
4.00266,18056.814
4.13608,19633.695
4.26950,18402.340
4.40292,17440.188
4.53634,15518.129
