X,Y
0.00000,12658.822
0.13342,14010.006
0.26684,16024.488
0.40027,21748.445
0.53369,30440.221
0.66711,34249.828
0.80053,26880.980
0.93395,19630.605
1.06737,16899.299
1.20080,14759.334
1.33422,15241.929
1.46764,16045.335
1.60106,16762.260
1.73448,18072.092
1.86791,17523.641
2.00133,15945.388
2.13475,16308.666
2.26817,16286.991
2.40159,16481.174
2.53502,15680.066
2.66844,15811.079
2.80186,14928.323
2.93528,14692.475
3.06870,15567.729
3.20212,15532.318
3.33555,15278.143
3.46897,15330.979
3.60239,14973.066
3.73581,13816.074
3.86923,12791.315
4.00266,12919.006
4.13608,12529.351
