X,Y
0.00000,34366.883
0.13342,34499.254
0.26684,34672.355
0.40027,35493.539
0.53369,35807.434
0.66711,37006.129
0.80053,36518.020
0.93395,36154.949
1.06737,36585.957
1.20080,37048.492
1.33422,37309.238
1.46764,38102.008
1.60106,37007.703
1.73448,36438.297
1.86791,37904.012
2.00133,38079.840
2.13475,36941.426
2.26817,36408.188
2.40159,36171.074
2.53502,35751.918
2.66844,36131.789
2.80186,37354.617
2.93528,37629.926
3.06870,39107.707
3.20212,45382.559
3.33555,58153.797
3.46897,66606.266
3.60239,58982.680
3.73581,45066.484
3.86923,38732.797
4.00266,37103.180
