X,Y
0.00000,17328.301
0.13342,16865.688
0.26684,17031.523
0.40027,16618.188
0.53369,16532.502
0.66711,16859.207
0.80053,17393.961
0.93395,20890.840
1.06737,27288.613
1.20080,33151.012
1.33422,29837.988
1.46764,23179.891
1.60106,18920.775
