X,Y
0.00000,12934.998
0.13342,13357.831
0.26684,15971.582
0.40027,17687.727
0.53369,18412.912
0.66711,16881.582
0.80053,14829.171
0.93395,14168.908
1.06737,14404.507
1.20080,14476.633
1.33422,14576.504
1.46764,14494.323
1.60106,13694.102
1.73448,13620.552
1.86791,14498.562
2.00133,14339.710
2.13475,14960.368
2.26817,14006.729
2.40159,12895.899
2.53502,12405.149
2.66844,12523.772
