X,Y
0.00000,32818.977
0.13342,33310.215
0.26684,32912.336
0.40027,30943.611
0.53369,29868.246
0.66711,29735.119
0.80053,30331.996
0.93395,31377.193
1.06737,31897.758
1.20080,32018.953
1.33422,31603.637
1.46764,30501.535
1.60106,32454.754
1.73448,32063.924
1.86791,30169.814
2.00133,30044.195
2.13475,30641.736
2.26817,31248.889
2.40159,30300.230
2.53502,29877.205
2.66844,30079.178
2.80186,33280.316
2.93528,35590.602
3.06870,43907.359
3.20212,52219.859
3.33555,49383.531
3.46897,42391.129
3.60239,41195.930
