X,Y
0.00000,10750.069
0.13342,11228.801
0.26684,12401.387
0.40027,15806.823
0.53369,18801.080
0.66711,18797.346
0.80053,17235.924
0.93395,15611.418
1.06737,15211.264
1.20080,14958.738
1.33422,14444.887
1.46764,14295.370
1.60106,14107.514
1.73448,14011.923
1.86791,13426.792
2.00133,13453.748
2.13475,13912.586
2.26817,13059.596
2.40159,12753.304
2.53502,12674.282
2.66844,11976.984
2.80186,12107.447
2.93528,12675.126
3.06870,12486.146
3.20212,12815.585
3.33555,12484.342
3.46897,12563.334
3.60239,12548.470
