X,Y
0.00000,36692.676
0.13342,37736.965
0.26684,37366.832
0.40027,37452.984
0.53369,37961.102
0.66711,37344.355
0.80053,36547.965
0.93395,35399.555
1.06737,38200.625
1.20080,36889.219
1.33422,37286.152
1.46764,37335.191
1.60106,36884.637
1.73448,38020.586
1.86791,38546.180
2.00133,36932.473
2.13475,36371.168
2.26817,36079.758
2.40159,37297.254
2.53502,38463.637
2.66844,39133.133
2.80186,37189.512
2.93528,37813.637
3.06870,39835.434
3.20212,44783.098
3.33555,52745.262
3.46897,74793.719
3.60239,103784.414
3.73581,102543.828
3.86923,75434.484
4.00266,60825.785
4.13608,62750.633
