X,Y
0.00000,18796.559
0.13342,20104.438
0.26684,26976.250
0.40027,34006.918
0.53369,35471.988
0.66711,30696.023
0.80053,25551.184
0.93395,23674.439
1.06737,22538.377
1.20080,22084.969
1.33422,21466.570
1.46764,21078.156
1.60106,20021.949
1.73448,19639.500
1.86791,19527.691
2.00133,18004.645
2.13475,18152.922
2.26817,18022.600
2.40159,17217.363
2.53502,16766.230
2.66844,16873.404
2.80186,16928.660
2.93528,16404.602
3.06870,15440.506
3.20212,15070.706
3.33555,15139.209
3.46897,15127.641
3.60239,14833.688
3.73581,14455.783
3.86923,13996.003
4.00266,13480.441
4.13608,13778.090
