0.0000	12045.3857
0.1334	12324.3984
0.2668	12835.1787
0.4003	12657.2705
0.5337	12451.9121
0.6671	13047.1504
0.8005	14025.8027
0.9340	13958.3291
1.0674	14690.6865
1.2008	15186.0781
1.3342	14775.7012
1.4676	14171.2842
1.6011	14597.8965
1.7345	12769.2002
1.8679	12279.7139
2.0013	12373.9775
2.1347	12661.6699
2.2682	13347.9551
2.4016	13682.6660
2.5350	13996.0957
2.6684	14829.6172
2.8019	14759.7695
2.9353	15153.4531
3.0687	15281.9131
3.2021	14927.9658
3.3355	15979.5449
3.4690	16951.8984
3.6024	18314.9668
3.7358	20701.3086
3.8692	20686.9980
4.0027	16005.6270
4.1361	13304.3516
