X,Y
0.00000,10812.687
0.13342,11917.501
0.26684,13121.228
0.40027,15852.113
0.53369,19256.307
0.66711,20717.311
0.80053,20243.791
0.93395,19606.082
1.06737,18429.699
1.20080,19967.746
1.33422,21821.480
1.46764,23114.975
1.60106,22227.406
1.73448,22147.156
1.86791,21370.023
2.00133,20657.250
2.13475,21049.723
2.26817,21431.473
2.40159,21385.871
2.53502,21841.264
2.66844,21975.596
2.80186,21823.422
2.93528,20396.367
3.06870,19736.850
3.20212,19032.654
3.33555,19418.434
3.46897,18205.561
3.60239,17776.654
3.73581,18833.854
3.86923,18439.770
4.00266,16437.562
