0.0000	13031.9043
0.1334	12035.2363
0.2668	11756.0996
0.4003	12181.0498
0.5337	11437.3271
0.6671	11361.1299
0.8005	12319.2500
0.9340	13079.1797
1.0674	14604.8369
1.2008	15125.9150
1.3342	16295.4326
1.4676	17465.6758
1.6011	18243.0391
1.7345	19581.6523
1.8679	20518.8457
2.0013	20584.7129
2.1347	20058.7012
2.2682	20631.2402
2.4016	22225.4883
2.5350	21840.1348
2.6684	19423.4102
2.8019	17811.1035
2.9353	17613.5703
3.0687	18756.4141
3.2021	20012.7344
3.3355	21923.4688
3.4690	22464.7656
3.6024	20193.3652
3.7358	17149.2305
3.8692	14488.3145
4.0027	12516.1572
