X,Y
0.00000,41553.586
0.13342,41226.973
0.26684,39560.801
0.40027,39257.168
0.53369,37782.238
0.66711,38325.527
0.80053,39503.402
0.93395,41998.336
1.06737,46521.660
1.20080,54216.727
1.33422,74051.227
1.46764,125814.391
1.60106,161234.625
1.73448,129946.820
1.86791,74960.609
2.00133,49622.480
2.13475,41881.766
2.26817,39469.984
